file1 file2 flip heuristic runtime closed open
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_12_5.csv 23 21 5269 56451 1438558
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_1_5.csv 23 22 2826 28803 803941
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_2_5.csv 24 23 3161 33283 941794
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_3_5.csv 24 22 16256 154563 3989697
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_4_5.csv 24 24 1 24 891
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_5_5.csv 16 15 49 675 21538
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_6_5.csv 18 18 1 18 664
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_7_5.csv 22 22 1 22 827
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_8_5.csv 27 26 7229 70564 1885763
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_9_5.csv 22 22 1 22 790
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_10_5.csv 14 14 1 14 518
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_11_5.csv 23 22 1239 14404 389335
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_12_5.csv 27 26 20544 181443 4944492
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_1_5.csv 14 14 1 14 507
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_2_5.csv 24 23 3221 34564 907327
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_3_5.csv 22 22 1 22 844
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_4_5.csv 19 18 319 4227 125092
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_5_5.csv 18 17 276 3843 106026
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_6_5.csv 20 19 902 11523 299372
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_7_5.csv 19 19 1 19 674
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_8_5.csv 23 22 2042 23044 617412
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_9_5.csv 23 23 1 23 848
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_10_5.csv 23 22 1189 14584 363873
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_11_5.csv 17 17 1 17 626
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_12_5.csv 25 23 40175 374763 7865112
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_1_5.csv 23 22 4845 50403 1307186
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_2_5.csv 21 20 1027 12963 316775
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_3_5.csv 21 19 3359 36035 964653
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_4_5.csv 26 24 52237 494283 10231237
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_5_5.csv 27 27 2 27 1002
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_6_5.csv 24 24 1 24 858
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_7_5.csv 24 23 6032 59907 1536857
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_8_5.csv 26 23 95830 821476 17819176
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2004_9_5.csv 25 23 10725 106803 2648693
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_10_5.csv 21 20 1195 14115 369813
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_11_5.csv 23 22 2421 27543 684908
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_12_5.csv 26 26 2 26 977
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_1_5.csv 25 24 9806 99843 2337205
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_2_5.csv 22 20 7082 73203 1711844
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_3_5.csv 22 21 1982 23043 580693
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_4_5.csv 25 24 4983 51844 1322042
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_5_5.csv 14 14 1 14 508
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_6_5.csv 24 23 4397 48603 1085013
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_7_5.csv 26 25 11559 115204 2667958
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_8_5.csv 24 23 5619 57459 1420867
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2005_9_5.csv 16 16 1 16 579
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2006_12_5.csv 22 22 1 22 815
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2006_1_5.csv 22 21 1630 20163 478116
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2006_2_5.csv 24 22 24277 235443 5031694
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_10_5.csv 22 22 1 22 815
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_11_5.csv 27 25 25209 241540 5646876
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_12_5.csv 25 25 2 25 918
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_1_5.csv 26 25 9579 97923 2292226
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_2_5.csv 27 25 100643 887043 18407120
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_3_5.csv 16 15 121 1731 46463
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_4_5.csv 16 15 71 1083 30201
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_5_5.csv 13 13 1 13 457
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_6_5.csv 23 22 1710 19443 524007
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_7_5.csv 28 26 126744 1078275 22381555
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_8_5.csv 21 21 1 21 688
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2007_9_5.csv 23 22 4060 45363 1061941
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_10_5.csv 24 23 6153 60483 1608077
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_11_5.csv -28 26 180000 1458283 31603367
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_12_5.csv 24 22 19641 193323 4245114
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_1_5.csv 20 19 419 5763 145426
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_2_5.csv 21 20 1185 14043 355944
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_3_5.csv 25 22 50140 460836 10195537
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_4_5.csv 26 25 16464 155523 3686779
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_5_5.csv 19 19 1 19 686
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_6_5.csv 25 24 11786 120963 2740881
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_7_5.csv -30 28 180000 1581813 28412612
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_8_5.csv 26 24 46738 443235 9153033
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2008_9_5.csv 28 27 14764 146885 3322065
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_10_5.csv 21 19 2112 24363 645205
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_11_5.csv 23 23 1 23 821
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_12_5.csv 28 26 119432 1062723 21487288
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_1_5.csv 21 20 1297 15555 383704
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_2_5.csv 26 24 43620 395427 8954829
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_3_5.csv 24 22 16714 160131 3746183
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_4_5.csv 23 21 7891 82443 1924291
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_5_5.csv 22 21 2883 32403 805421
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_6_5.csv 9 9 0 9 351
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_7_5.csv 24 24 1 24 953
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_8_5.csv 29 27 99451 861555 17927471
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_10_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2009_9_5.csv 19 19 1 19 686
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_12_5.csv 18 18 1 18 647
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_1_5.csv 30 29 135184 1100739 25572803
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_2_5.csv 20 19 514 6243 173990
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_3_5.csv 26 26 1 26 885
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_4_5.csv 24 23 5396 53763 1404122
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_5_5.csv 22 22 1 22 772
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_6_5.csv 19 19 1 19 684
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_7_5.csv 17 17 1 17 588
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_8_5.csv 22 22 1 22 766
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_9_5.csv 22 21 616 7564 217687
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_10_5.csv 26 26 2 26 962
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_11_5.csv 18 18 1 18 629
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_12_5.csv 23 22 3504 35843 1008160
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_1_5.csv 22 21 721 9077 243661
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_2_5.csv 26 25 12176 108867 3036347
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_3_5.csv 17 17 1 17 609
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_4_5.csv 18 18 1 18 671
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_5_5.csv 21 21 1 21 749
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_6_5.csv 18 18 1 18 608
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_7_5.csv 22 22 1 22 774
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_8_5.csv 23 23 1 23 813
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2001_9_5.csv 18 18 1 18 615
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_10_5.csv 25 24 10208 96771 2561761
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_11_5.csv 18 18 1 18 657
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_12_5.csv 22 22 1 22 749
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_1_5.csv 26 26 1 26 910
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_2_5.csv 24 24 1 24 847
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_3_5.csv 27 27 2 27 967
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_4_5.csv 19 19 1 19 670
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_5_5.csv 27 27 2 27 1003
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_6_5.csv 22 22 1 22 809
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_7_5.csv 22 22 1 22 807
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_8_5.csv 28 27 17630 165895 4142240
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2002_9_5.csv 13 13 0 13 452
../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2000_11_5.csv ../data/sealevel_experiments_paper/s_30/s_30_5/triangulation/t_2003_10_5.csv 27 27 2 27 933
