file1 file2 flip heuristic runtime closed open
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_5_25.csv -42 36 180000 2253259 19715969
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_6_25.csv 28 28 1 28 538
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_7_25.csv 38 35 145362 1975709 17860757
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_8_25.csv 33 33 1 33 557
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2003_9_25.csv 25 25 1 25 426
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_10_25.csv 35 35 484 8675 144048
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_11_25.csv 29 28 3692 65124 827066
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_12_25.csv 37 35 168348 2303833 17279143
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_1_25.csv 32 31 195 3788 50826
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_2_25.csv 31 31 1 31 608
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_3_25.csv 37 36 30348 464617 4986540
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_4_25.csv -43 39 180000 2378370 19877687
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_5_25.csv 32 32 1 32 571
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_6_25.csv 36 35 41291 604504 5961225
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_7_25.csv -41 36 180000 2357844 22856164
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_8_25.csv -44 39 180000 2315757 21178314
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2004_9_25.csv 23 23 0 23 389
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_10_25.csv 30 30 1 30 596
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_11_25.csv 35 33 35606 520255 5592563
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_12_25.csv 36 34 35972 542748 5252237
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_1_25.csv 37 34 98914 1368775 11336236
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_2_25.csv 27 27 1 27 478
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_3_25.csv 22 22 0 22 387
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_4_25.csv 32 31 7473 136755 1432850
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_5_25.csv 33 33 1 33 660
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_6_25.csv 41 40 50816 680410 7839991
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_7_25.csv 35 34 8634 141758 1574339
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_8_25.csv -46 44 180000 2228326 22552179
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2005_9_25.csv 26 26 1 26 433
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2006_12_25.csv 32 31 4077 72606 883983
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2006_1_25.csv 26 25 296 7128 88906
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2006_2_25.csv 28 28 1 28 492
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_10_25.csv -45 40 180000 2267439 20207073
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_11_25.csv 33 33 1550 29913 377402
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_12_25.csv 39 38 8136 122998 1488313
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_1_25.csv 36 34 109932 1644488 11254491
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_2_25.csv 30 30 1 30 538
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_3_25.csv 40 40 1 40 836
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_4_25.csv 27 27 1 27 402
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_5_25.csv -48 41 180000 2408837 19753893
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_6_25.csv 33 31 69462 1063339 8678021
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_7_25.csv 37 36 53545 795609 7966537
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_8_25.csv 37 36 24729 384196 4135663
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2007_9_25.csv 36 34 51199 690725 7550824
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_10_25.csv 27 27 1 27 488
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_11_25.csv 40 39 22334 336067 3305550
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_12_25.csv 36 35 20941 307525 3624693
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_1_25.csv 31 30 117 2641 39087
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_2_25.csv -40 34 180000 2322640 21657929
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_3_25.csv 37 35 60578 867331 7821910
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_4_25.csv -40 38 180000 2262831 25599535
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_5_25.csv 29 29 1 29 581
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_6_25.csv 39 39 1 39 825
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_7_25.csv 47 45 171438 2187110 19317601
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_8_25.csv 36 36 1 36 659
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2008_9_25.csv 33 33 1 33 608
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_10_25.csv 30 30 1 30 536
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_11_25.csv 20 20 0 20 411
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_12_25.csv 34 34 1 34 666
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_1_25.csv 25 25 1 25 536
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_2_25.csv 29 29 1 29 545
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_3_25.csv 28 28 1 28 548
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_4_25.csv -46 45 180000 2372015 21306040
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_5_25.csv 39 36 129834 1681912 16502750
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_6_25.csv 28 27 601 13557 147600
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_7_25.csv -40 38 180000 2329733 23626557
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_8_25.csv 42 40 65232 886563 8316359
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2009_9_25.csv 43 42 67968 820232 8535211
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_12_25.csv 40 40 1 40 774
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_1_25.csv -42 36 180000 2440882 17624618
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_2_25.csv 29 27 4705 79156 906851
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_3_25.csv -45 39 180000 2054355 23246889
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_4_25.csv 36 35 4529 72012 893689
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_5_25.csv 36 36 30289 435492 4861326
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_6_25.csv 31 30 635 11537 201996
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_7_25.csv 40 40 1 40 698
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_8_25.csv 33 32 6412 108870 1254759
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_9_25.csv 39 36 138937 1705500 15215773
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_10_25.csv 29 29 1 29 638
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_11_25.csv 35 32 157618 2053721 15831340
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_12_25.csv 30 30 1 30 682
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_1_25.csv 30 29 1364 24513 328224
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_2_25.csv -40 34 180000 2352770 19878541
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_3_25.csv 34 33 4044 61474 870200
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_4_25.csv 28 27 1787 31714 398973
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_5_25.csv -41 39 180000 2245179 22529704
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_6_25.csv 33 33 1 33 624
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_7_25.csv -41 37 180000 2367362 20879005
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_8_25.csv 32 31 4006 72833 908426
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2001_9_25.csv 35 35 5429 79595 1155804
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_10_25.csv 30 28 7128 116431 1342303
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_11_25.csv 27 27 18 427 7060
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_12_25.csv 31 30 773 14291 192252
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_1_25.csv 34 34 1 34 722
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_2_25.csv 26 25 2058 38403 469695
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_3_25.csv 31 29 20491 289295 3864620
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_4_25.csv 36 35 11137 168206 2355365
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_5_25.csv 37 35 122200 1570498 14534103
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_6_25.csv 32 31 2476 38407 572687
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_7_25.csv 36 34 102809 1388108 15182017
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_8_25.csv 36 36 1 36 797
../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_25/s_25_25/triangulation/t_2002_9_25.csv 29 29 1 29 586
