file1 file2 simple eppstein hanke 
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_10_25.csv 29 34 34
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_11_25.csv 38 45 47
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_12_25.csv 36 38 38
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_1_25.csv 41 50 55
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_2_25.csv 38 49 52
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_3_25.csv 37 43 45
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_4_25.csv 37 47 47
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_5_25.csv 44 57 59
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_6_25.csv 42 50 50
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_7_25.csv 39 51 55
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_8_25.csv 37 43 44
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_9_25.csv 43 52 53
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_10_25.csv 39 48 59
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_11_25.csv 40 48 50
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_12_25.csv 44 51 56
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_1_25.csv 38 43 44
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_2_25.csv 22 23 23
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_3_25.csv 41 52 55
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_4_25.csv 41 49 56
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_5_25.csv 44 49 50
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_6_25.csv 46 52 54
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_7_25.csv 43 52 54
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_8_25.csv 46 57 61
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_9_25.csv 41 48 52
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_10_25.csv 39 46 46
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_11_25.csv 43 47 49
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_12_25.csv 38 45 47
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_1_25.csv 44 51 56
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_2_25.csv 37 39 42
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_3_25.csv 36 44 49
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_4_25.csv 41 50 50
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_5_25.csv 36 46 51
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_6_25.csv 40 48 52
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_7_25.csv 30 33 34
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_8_25.csv 42 53 59
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_9_25.csv 37 40 41
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2006_12_25.csv 31 33 33
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2006_1_25.csv 33 36 36
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2006_2_25.csv 35 39 42
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_10_25.csv 42 50 51
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_11_25.csv 30 33 35
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_12_25.csv 41 50 52
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_1_25.csv 29 29 32
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_2_25.csv 32 35 35
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_3_25.csv 36 41 41
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_4_25.csv 40 46 46
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_5_25.csv 44 53 56
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_6_25.csv 44 53 58
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_7_25.csv 40 49 51
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_8_25.csv 40 50 51
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_9_25.csv 38 43 48
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_10_25.csv 31 35 35
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_11_25.csv 45 57 61
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_12_25.csv 41 45 48
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_1_25.csv 37 39 39
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_2_25.csv 33 36 36
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_3_25.csv 37 41 41
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_4_25.csv 35 38 39
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_5_25.csv 28 29 30
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_6_25.csv 40 48 52
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_7_25.csv 45 53 60
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_8_25.csv 42 48 50
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2008_9_25.csv 37 40 43
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_10_25.csv 29 34 40
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_11_25.csv 36 43 45
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_12_25.csv 35 36 39
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_1_25.csv 30 32 33
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_2_25.csv 39 45 51
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_3_25.csv 30 34 34
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_4_25.csv 38 45 46
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_5_25.csv 43 51 55
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_6_25.csv 40 48 51
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_7_25.csv 37 44 46
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_8_25.csv 37 40 42
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2009_9_25.csv 43 52 57
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_12_25.csv 33 37 37
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_1_25.csv 37 38 43
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_2_25.csv 29 29 36
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_3_25.csv 40 46 52
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_4_25.csv 36 38 46
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_5_25.csv 39 42 45
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_6_25.csv 37 39 42
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_7_25.csv 42 47 48
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_8_25.csv 38 38 40
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_9_25.csv 39 46 49
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_10_25.csv 38 42 43
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_11_25.csv 38 43 44
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_12_25.csv 33 38 38
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_1_25.csv 35 39 41
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_2_25.csv 41 43 46
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_3_25.csv 33 36 39
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_4_25.csv 33 36 40
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_5_25.csv 37 44 46
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_6_25.csv 38 46 46
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_7_25.csv 41 48 50
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_8_25.csv 39 43 43
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2001_9_25.csv 38 41 44
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_10_25.csv 37 42 46
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_11_25.csv 37 44 47
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_12_25.csv 35 39 39
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_1_25.csv 38 42 44
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_2_25.csv 27 31 31
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_3_25.csv 32 35 35
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_4_25.csv 37 41 44
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_5_25.csv 41 47 49
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_6_25.csv 37 39 43
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_7_25.csv 43 43 49
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_8_25.csv 40 43 43
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_9_25.csv 34 39 39
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_10_25.csv 37 40 41
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_11_25.csv 36 40 41
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_12_25.csv 31 32 33
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_1_25.csv 40 43 49
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_2_25.csv 34 39 43
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_3_25.csv 36 40 42
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_4_25.csv 35 40 40
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_5_25.csv 43 49 53
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_6_25.csv 37 38 38
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_7_25.csv 35 42 49
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_11_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_8_25.csv 31 34 34
