file1 file2 flip heuristic runtime closed open
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_7_25.csv -1 38 180000 3514532 48384077
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_8_25.csv -1 40 180000 3958383 41451737
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2002_9_25.csv -1 31 180000 4299469 38370572
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_10_25.csv 34 29 122171 2775086 28921872
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_11_25.csv -1 38 180000 3843230 46782886
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_12_25.csv 38 36 156039 2743205 41452204
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_1_25.csv -1 41 180000 4209367 40536172
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_2_25.csv -1 38 180000 4240494 40405511
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_3_25.csv -1 37 180000 3803190 45836841
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_4_25.csv -1 37 180000 4314946 41895850
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_5_25.csv -1 44 180000 4390634 38812165
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_6_25.csv -1 42 180000 3907216 38554738
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_7_25.csv -1 39 180000 4297620 38914910
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_8_25.csv -1 37 180000 3765260 39280204
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2003_9_25.csv -1 43 180000 4015545 38646126
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_10_25.csv -1 39 180000 4107992 44713010
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_11_25.csv -1 40 180000 3998736 41966069
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_12_25.csv -1 44 180000 3977636 37456896
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_1_25.csv -1 38 180000 3567203 43191211
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_2_25.csv 23 22 77 3411 60312
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_3_25.csv -1 41 180000 4102821 39882289
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_4_25.csv -1 41 180000 4304206 38131394
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_5_25.csv -1 44 180000 3400701 41698533
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_6_25.csv -1 46 180000 3712624 42399186
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_7_25.csv -1 43 180000 4029398 40566586
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_8_25.csv -1 46 180000 3562626 39304933
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2004_9_25.csv -1 41 180000 3933729 46027268
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_10_25.csv -1 39 180000 3771183 42476814
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_11_25.csv -1 43 180000 3730025 38751019
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_12_25.csv -1 38 180000 3794810 40787392
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_1_25.csv -1 44 180000 3842563 44081106
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_2_25.csv -1 37 180000 3581863 45180076
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_3_25.csv -1 36 180000 3860930 42234372
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_4_25.csv -1 41 180000 4046779 37209362
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_5_25.csv -1 36 180000 4293526 43091098
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_6_25.csv -1 40 180000 4307212 37164386
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_7_25.csv -1 30 180000 3637767 43595407
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_8_25.csv -1 42 180000 4234572 40970967
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2005_9_25.csv -1 37 180000 3436225 45427735
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2006_12_25.csv 33 31 53126 1113100 14634496
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2006_1_25.csv 36 33 23147 583117 6435176
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2006_2_25.csv -1 35 180000 3761548 42622675
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_10_25.csv -1 42 180000 3612316 39284749
../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2000_10_25.csv ../data/sealevel_experiments_paper/s_30/s_30_30/triangulation/t_2007_11_25.csv -1 30 180000 4091654 37543095
